,Date,User,Tweet
5402,2022-02-15 22:46:29+00:00,pember_emily,#LoveIsBlindJapan back at it! Anyone else?
5403,2022-02-15 22:44:42+00:00,KireiSie,Should have know he wasn't shit with that underwhelming ass proposal #LoveIsBlindJapan
5404,2022-02-15 22:43:09+00:00,KireiSie,Yudai done pissed me off. What the fuck did he think he was signing up for????#LoveIsBlindJapan
5405,2022-02-15 22:42:19+00:00,Sarah19503,When Minami laid down on his lap I screamed  #LoveIsBlindJapan
5406,2022-02-15 22:38:30+00:00,i_dontlikemilk,Where is Yudai?😀 #LoveIsBlindJapan
5407,2022-02-15 22:38:03+00:00,takoyakikunchan,そもそもみんなお互いのこと全然好きじゃない、、、、？？？　#LoveIsBlindJapan
5408,2022-02-15 22:37:34+00:00,AngelDessyy,Did Yudaii miss the orientation. Did they not explain the process to him?! #LoveIsBlindJapan https://t.co/B4i58ZInW6
5409,2022-02-15 22:36:50+00:00,Paula_ssm,As mulheres todas até então são uns amores #LoveIsBlindJapan
5410,2022-02-15 22:36:05+00:00,Paula_ssm,Meu favorito até então é o Pete Davidson cabeleireiro. Espero que não decepcione #LoveIsBlindJapan
5411,2022-02-15 22:35:56+00:00,AngelDessyy,So yudai was lyinggg #LoveIsBlindJapan https://t.co/BaffpIo0wY
5412,2022-02-15 22:33:43+00:00,Relax_Courtney,Mizuki and Priyanka are so cute #LoveIsBlindJapan
5413,2022-02-15 22:33:24+00:00,vadiadovin,"isso dele esconder que não tá preparado pra ter filhos agora é completamente errado mesmo, ele mentiu pra ela nas cabines #LoveIsBlindJapan"
5414,2022-02-15 22:31:36+00:00,nerdynattyg,"Priya: I don’t care if a man has money. 

Priya constantly: what’s your plan? How much money do you have? Do you wanna make? Money money money money money. 

🙄 #LoveIsBlindJapan"
5415,2022-02-15 22:31:03+00:00,vadiadovin,"a forma como organizam o andamento dos casais me deixa confusa, eu não gosto que eles não estejam no mesmo lugar também  #LoveIsBlindJapan"
5416,2022-02-15 22:28:03+00:00,sarina_no1,The cultural difference between #LoveIsBlindJapan and #LoveIsBlind USA is insane ! The Japanese contestants come across far more civilised than the people in the west 🙈
5417,2022-02-15 22:25:28+00:00,xannikinsx,"I’m only 1 episode in, but #LoveIsBlindJapan really hits you in the feels. 

Just so wholesome ❤️"
5418,2022-02-15 22:22:13+00:00,vadiadovin,caraca o que aconteceu com o oddachi mano??? ele perdeu todo o brilho #LoveIsBlindJapan
5419,2022-02-15 22:20:12+00:00,blkgirlmahou,Oh man... Misaki's in trouble 😬😬 #LoveIsBlindJapan
5420,2022-02-15 22:19:11+00:00,isaxxxv,primeiro dia de viagem e já tem casal se desfazendo 🗣🗣 #LoveIsBlindJapan a vdd é que nunca imaginei eles juntos!!11
5421,2022-02-15 22:16:48+00:00,mayaa_scott,par contre wataru je l’aime pas je le sent pas du tout #LoveIsBlindJapan
5422,2022-02-15 22:16:30+00:00,ZombiieeX,Love is Blind : Japan making me emotional one couple at the time. #LoveIsBlindJapan https://t.co/laFRh8h0sg
5423,2022-02-15 22:14:28+00:00,michcoll,Watching #LoveIsBlindJapan has made me realize Americans have barely any dignity left. These people are so full of respect for each other and themselves... it's just one of the best shows I've ever seen.
5424,2022-02-15 22:12:14+00:00,jamesthora,These episodes are breaking my heart. I feel so bad for some of them 😭 #LoveIsBlindJapan
5425,2022-02-15 22:09:56+00:00,mayaa_scott,le premier couple m’a fait lâcher une ptite larme c’était trop mimiiii #LoveIsBlindJapan
5426,2022-02-15 22:09:01+00:00,mayaa_scott,"Les gens sont hyper respectueux, romantique, trop mimi ça change des usa mdrr #LoveIsBlindJapan"
5427,2022-02-15 22:06:15+00:00,blkgirlmahou,Yo these breakups HURT 😭😭 #LoveIsBlindJapan
5428,2022-02-15 21:59:14+00:00,Odetofashion,Omg the Japanese mother is like a Senegalese mother already apologizing for what might be her daughter shortcomings in takin care of the household 🤦🏽‍♀️ #LoveisblindJapan
5429,2022-02-15 21:56:09+00:00,CarineinAlbion,#LoveIsBlindJapan is reality TV as written by Ryusuke Hamaguchi and/or a moody teen... and I genuinely love it https://t.co/rBPZqJYa5X
5430,2022-02-15 21:55:18+00:00,Relax_Courtney,The bridge area is so beautiful #LoveIsBlindJapan
5431,2022-02-15 21:54:32+00:00,blkgirlmahou,I'm like... genuinely worried about Minami... #LoveIsBlindJapan
5432,2022-02-15 21:54:14+00:00,_christabelley,The age of this cast &amp; then the discussion about being half Korean &amp; feeling inferior… #LoveIsBlindJapan https://t.co/WFHwRdlq7P
5433,2022-02-15 21:51:44+00:00,blkgirlmahou,"""My gut tells me she's just a tourist here"" oh man...not surprised but oh man #LoveIsBlindJapan"
5434,2022-02-15 21:50:08+00:00,isaxxxv,adoro a kaoru mas sempre que ela começa a cantar eu pulo a parte dela 🗣 chegaaaaaa de cantoria #LoveIsBlindJapan
5435,2022-02-15 21:49:44+00:00,nerdynattyg,Man they really just sit down and talk about everything. For better or worse. They really put such a value on goals and dreams and values. So it can’t always work but at least they talk. #LoveIsBlindJapan
5436,2022-02-15 21:47:44+00:00,Hi_Lana_,These people on #LoveIsBlindJapan  are too precious! 🥰
5437,2022-02-15 21:42:55+00:00,maritareads,Yudai approached a whole woman with a young boy mindset kmt. Actually come to think of it he probably just told her what he thought she wanted to hear #LoveIsBlindJapan
5438,2022-02-15 21:41:29+00:00,thephillirodney,"Proceeds to convert a monthly income of 2 million yen into GBP.

Bruh. #LoveIsBlindJapan https://t.co/EBVcYwe5gY"
5439,2022-02-15 21:40:11+00:00,blkgirlmahou,Wataru seems to fit in with Midori's friends really well already :o  #LoveIsBlindJapan
5440,2022-02-15 21:27:29+00:00,maritareads,Motomi is so funny she said none of the guys are her type except Ryotaro but when she first saw him she thought he could beat her up loooooool #LoveIsBlindJapan
5441,2022-02-15 21:23:22+00:00,taasiaar,i enjoy watching priya interrogate mizuki. he’s such a yes-man rn #LoveIsBlindJapan
5442,2022-02-15 21:23:14+00:00,maritareads,The way Oddachi was hyper in the pods and helping everyone with their matches cause he was excited about Nanako and now it’s crickets from him. #LoveIsBlindJapan
5443,2022-02-15 21:17:28+00:00,blkgirlmahou,Clearly everyone watching this episode  immediately ran to check the math cuz this popped up IMMEDIATELY 😂 #LoveIsBlindJapan https://t.co/l9vzXo3cNx
5444,2022-02-15 21:13:55+00:00,ozzyx_x,I’m one episode in and I’m hooked. Rooting for Odacchi &amp; Nanako   #LoveIsBlindJapan
5445,2022-02-15 21:13:00+00:00,cerysnelmes,"I love watching Love Is Blind but my god, the Japan one is emotionally on a different level to all the rest!!! I can’t stop crying and we’re only on proposal no.2! #LoveIsBlindJapan"
5446,2022-02-15 21:11:12+00:00,pota_blava,"Chicas, no me jodais, si vais a decir que no, no os vistáis de novia! Pobrecillos!  #LoveIsBlindJapan"
5447,2022-02-15 21:08:52+00:00,its_minnie3,"All the women on this show said what waist, so stunning  #LoveIsBlindJapan https://t.co/NDYExnpcf7"
5448,2022-02-15 21:05:32+00:00,blkgirlmahou,WAIT Misaki's friend was definitely on Ainori!!!! I actually thought of him when Misaki mentioned living in Africa but they actually do know each other 😂 #LoveIsBlindJapan
5449,2022-02-15 21:05:24+00:00,mau_ami,"途中まで見て1番のびっくりは、

モリさん突然のダンスショー

でした。

#LoveIsBlindJapan 
#ラブイズブラインド"
5450,2022-02-15 21:04:06+00:00,WhamItsHeather,"AS IF Mizuki doesn't have any stake in the restaurant he works at, after 100% giving the impression he's at least co-owner!!! shocked!!! what a serious (and seriously unnecessary) lie! priya is razor sharp too, no way she'll put up with this 😬 #LoveIsBlindJapan"
5451,2022-02-15 21:03:35+00:00,Odetofashion,I have the feeling that most of these dudes expect the 56 years old do not know what they want when the ladies almost all know what they want and what they are looking for. #loveisblindJapan
5452,2022-02-15 21:01:02+00:00,sarina_no1,Aww #LoveIsBlindJapan is so sweet and the people are actually at a age where their relationships may last long term #Netflix
5453,2022-02-15 21:00:03+00:00,blkgirlmahou,"Damn, Midori got this man in the gym shaking 😭😭😭 It sounds like he also wants to lose weight for the wedding but I hope he doesn't feel pressured... #LoveIsBlindJapan"
5454,2022-02-15 20:59:56+00:00,maritareads,Midori fought for that man now she’s saying she can’t see herself with him? Lol #LoveIsBlindJapan
5455,2022-02-15 20:59:17+00:00,mariajulietrose,"After fighting so hard to convince Wataru to propose to her in the pods, Midori after 8 hours with him during an all-expenses-paid romantic-beachside- getaway...#LoveIsBlindJapan https://t.co/tKXNLiCJYD"
5456,2022-02-15 20:57:35+00:00,its_minnie3,"So Yudia is a small boy who made empty promises to Nana while in the pods, good for her for leaving #LoveIsBlindJapan https://t.co/vawIZ7VF5Y"
5457,2022-02-15 20:56:59+00:00,KarinaStarTarot,"TAURUS: THEY KNOW WHERE THEY WENT WRONG, THEY WANT TO COME BACK NOW, THEY WILL PURSUE YOU: TIMELESS TAROT READING: https://t.co/riQf0YMxZb via @YouTube #KarinaStarTarot #TAURUS #tarot #love #LoveIsBlindJapan #WONHO_EYEONYOU #Accountability"
5458,2022-02-15 20:56:18+00:00,blkgirlmahou,I love when people on these shows see  each other's homes #LoveIsBlindJapan
5459,2022-02-15 20:55:34+00:00,cristalfb,Simplesmente amando ver as diferenças culturais de #LoveIsBlindJapan.
5460,2022-02-15 20:54:17+00:00,KarinaStarTarot,"ARIES: THEY DECEIVED U ABOUT THEIR FEELINGS, TREATED U MEAN, NOW THEIR IN SHOCK YOU MOVED ON! TIMELESS TAROT READING: https://t.co/3mkSv69EvN via @YouTube #KarinaStarTarot #ARIES #tarot #love #LoveIsBlindJapan #Trending #Accountability #mummynft"
5461,2022-02-15 20:47:59+00:00,leonicka,Is there anything more intimate than laying your head in your partner’s lap while you both read a book?? 😍😍😍 #LoveIsBlindJapan
5462,2022-02-15 20:46:57+00:00,KarinaStarTarot,"AQUARIUS: YOU'RE SENDING THEM A CLEAR MESSAGE WITH YOUR ACTIONS, YOU HOPE THEY GET IT: TIMELESS TAROT READING: https://t.co/DjQdTOzIN7 via @YouTube #KarinaStarTarot #AQUARIUS #tarot #LoveIsBlindJapan #love #Trending #Accountability #MONSTAX"
5463,2022-02-15 20:46:22+00:00,WhamItsHeather,WAIT WATARU IS GOING THROUGH WITH THE PROPOSAL EVEN THO MIDORI JUST EXPRESSED SERIOUS DOUBTS ABOUT THEIR RELATIONSHIP?! BRO WHY?!?! #LoveIsBlindJapan
5464,2022-02-15 20:42:29+00:00,YeahLindaK,"Fr my kink is Midori roasting Wataru. 

She could roast me anytime and I would thank her. 

#LoveIsBlindJapan"
5465,2022-02-15 20:41:46+00:00,mau_ami,"男性陣、特に

モリ、ワタル、金髪の方、
穏やかでいいな〜

シュンタロウサンは年齢のせいかもだけど、、、

#ラブイズブラインド
#LoveIsBlindJapan"
5466,2022-02-15 20:41:20+00:00,Odetofashion,"Yasashi dake de tarinai yo, baaka! #loveisblindJapan"
5467,2022-02-15 20:38:09+00:00,blkgirlmahou,These apartments are suuuuuper nice #LoveIsBlindJapan
5468,2022-02-15 20:38:05+00:00,PiperAki_,J’ai bingé #LoveIsBlindJapan et OMG j’ai versé des larmes. En attente des deux derniers épisodes j’espère qu’il y aura un plot twist complet pour un couple… (sinon je les trouve plus sincères que dans la version US donc on dirait que les enjeux sont réels)
5469,2022-02-15 20:33:48+00:00,hangsangJhope,"I felt that second hand embrassment for Mizuki when Priya  was ""interviewing"" his boss 
#LoveIsBlindJapan https://t.co/H2FYXW54NP"
5470,2022-02-15 20:30:54+00:00,Odetofashion,So this dude is really assuming that after the wedding the lady will come to his house? Why not get something new together? Really old school@#loveisblindJapan
5471,2022-02-15 20:30:10+00:00,the_bby__,I’m only on episode 5. Let’s see how the couples handle themselves outside of the pods #LoveIsBlindJapan
5472,2022-02-15 20:28:56+00:00,AngelDessyy,The first couple to bite the dust #LoveIsBlindJapan
5473,2022-02-15 20:28:15+00:00,AngelDessyy,Where is Nana?! #LoveIsBlindJapan
5474,2022-02-15 20:28:15+00:00,the_bby__,"The guys on #LoveisblindJapan are so different compared to the #loveisblind2 … they’re so thoughtful and intuitive , so respectful. Every couple has touched my heart ."
5475,2022-02-15 20:27:46+00:00,AngelDessyy,Not them saying he looks like a hotel employee too #LoveIsBlindJapan https://t.co/nZnXdkIGsh
5476,2022-02-15 20:25:03+00:00,amiablephantom,Every word they say on #LoveIsBlindJapan is so poetic
5477,2022-02-15 20:24:28+00:00,mariajulietrose,"Poor Ayano triggered by her experience on the show. Past feelings &amp; unhealed traumas came to the surface, she had no choice but to let those tears flow while on camera 🙈 #LoveIsBlindJapan https://t.co/DQ8ryVZXE4"
5478,2022-02-15 20:23:18+00:00,blkgirlmahou,The background music for this breakup backstory is amazing tbh #LoveIsBlindJapan
5479,2022-02-15 20:19:59+00:00,AngelDessyy,The comedian is really acting different #LoveIsBlindJapan
5480,2022-02-15 20:19:58+00:00,KireiSie,Yudai should have kept his young ass at home. How are you going to tell her that you'd let the woman decide and now all of a sudden you not ready to start a family? I wish she would have told him how soon she was wanting to have kids as well. #LoveIsBlindJapan
5481,2022-02-15 20:18:13+00:00,katieks_,The way Nanako avoids confrontation? Same girl same #LoveIsBlindJapan
5482,2022-02-15 20:17:32+00:00,iSmellSexNCandE,Beautiful #LoveIsBlindJapan https://t.co/XuYWucZg2Y
5483,2022-02-15 20:17:09+00:00,idahkemunto,Not the opening scene of #LoveIsBlindJapan  part 2 being two people reading and falling asleep on each other 😩. https://t.co/AdPEEjuXlz
5484,2022-02-15 20:15:27+00:00,blkgirlmahou,"Oh damn, they're just having the group party &amp; we've already had a breakup??? 😭 #LoveIsBlindJapan"
5485,2022-02-15 20:14:45+00:00,cakiltasi98,aşaması beni o kadar çok etkiledi ki Bir de Japonya çok güzel bir ülke 😍 #loveisblindjapan
5486,2022-02-15 20:14:07+00:00,RainysRainys,I’m really upset that he Ryotaro dyed his hair black. Bless him. #LoveisblindJapan
5487,2022-02-15 20:11:52+00:00,blkgirlmahou,"Mori said he and Minami both have niche interests and that they were discussing BL manga together, LORD I'VE SEEN WHAT YOU'VE DONE FOR OTHERS 😭😭 #LoveIsBlindJapan"
5488,2022-02-15 20:10:45+00:00,RainysRainys,Priya’s guy really is an empty shell. I don’t even think he understands when she’s speaking to him. He has zero substance. #LoveisblindJapan
5489,2022-02-15 20:10:29+00:00,Siphokaziey1,#LoveIsBlindJapan has me searching myself. So much honest reflection and just wholesomeness #Netflix
5490,2022-02-15 20:06:21+00:00,Adi_L04,Ok but #LoveIsBlindJapan tho 👀 Brazil was great too https://t.co/WPZvgVFRzq
5491,2022-02-15 20:04:42+00:00,KireiSie,What the fuck is going on with Odacchi? He was so lively and friendly in the pods but now he seems so boring. I'm not liking how he making my girl Nanako feel. She's such a sweetheart. I hope she tells him how she's feeling #LoveIsBlindJapan
5492,2022-02-15 20:04:42+00:00,nerdynattyg,Oh noooooooooooo. #LoveIsBlindJapan 😭😭😭😭😭
5493,2022-02-15 20:02:20+00:00,kdhembreewrites,Love that #LoveIsBlindJapan is on at the same time the US version is. One makes me think maybe love is real and the other leaves me feeling like people are actually mostly trash fires at best and scumbags at worst ☺️ life is about balance ☺️
5494,2022-02-15 19:57:13+00:00,fakeasian33,"a midori pelamor de deus amiga... 
#LoveIsBlindJapan https://t.co/nYaR5aF5TB"
5495,2022-02-15 19:56:48+00:00,nerdynattyg,Oh my gosh. I didn’t expect that at all. 😳😥 #LoveIsBlindJapan #ep6
5496,2022-02-15 19:53:10+00:00,pyonkiti82ks,"ミナミさんの性格を見てると、相手に合わせたり、自分を変えようとするのはとっても難しい事だったのかなと思うんだよ
結婚には至らなかったけど、今回の実験が彼女にとって＋になっているのがよく分かりましたね。応援してます。

#LoveIsBlindJapan 
#ラブイズブラインドJAPAN"
5497,2022-02-15 19:49:45+00:00,Odetofashion,"So basically these guys were saying anything to get the girls in the pods. And now that they are engaged, their true self comes out. Who do they remind me of??? #loveisblindJapan https://t.co/Qw5IACQ4A2"
5498,2022-02-15 19:49:44+00:00,_Priscah_,Priya is so focused. Her questions to Mizuki had me introspecting. #LoveIsBlindJapan https://t.co/Et1S8UFsL9
5499,2022-02-15 19:45:11+00:00,CabbageAkos,"Am I enjoying #LoveIsBlindJapan just because it is Japanese? Probably the answer is yes... No, will not get to the bottom of this by checking out the original..."
